sort_method,input_file,N,task_threshold,omp_num_threads,repetitions,mean_time,std_deviation,individual_times
bitonic_parallel,in_1048576.in,1048576,4096,40,5,0.206869,0.004368,"[0.21007, 0.208809, 0.200698, 0.210825, 0.203941]"
bitonic_parallel,in_2097152.in,2097152,1024,1,5,5.390311,0.034958,"[5.393089, 5.352615, 5.436647, 5.359629, 5.409576]"
bitonic_parallel,in_2097152.in,2097152,2048,1,5,5.359134,0.024779,"[5.339821, 5.386344, 5.383635, 5.353363, 5.332505]"
bitonic_parallel,in_2097152.in,2097152,4096,1,5,5.392336,0.052363,"[5.346207, 5.461012, 5.356566, 5.361825, 5.436071]"
bitonic_parallel,in_2097152.in,2097152,1024,2,5,2.743233,0.006358,"[2.744169, 2.742969, 2.733179, 2.75072, 2.74513]"
bitonic_parallel,in_2097152.in,2097152,2048,2,5,2.735028,0.010515,"[2.724937, 2.742496, 2.722372, 2.744638, 2.740695]"
bitonic_parallel,in_2097152.in,2097152,4096,2,5,2.732619,0.012977,"[2.724845, 2.754766, 2.721976, 2.731858, 2.729651]"
bitonic_parallel,in_2097152.in,2097152,1024,5,5,1.886822,0.003078,"[1.885875, 1.890061, 1.882914, 1.889858, 1.885402]"
bitonic_parallel,in_2097152.in,2097152,2048,5,5,1.962701,0.051171,"[1.99069, 1.986295, 1.981526, 1.871369, 1.983625]"
bitonic_parallel,in_2097152.in,2097152,4096,5,5,1.923698,0.098365,"[1.774566, 1.990875, 1.990818, 1.870556, 1.991673]"
bitonic_parallel,in_2097152.in,2097152,1024,10,5,1.116643,0.037271,"[1.064948, 1.108091, 1.152648, 1.104059, 1.153469]"
bitonic_parallel,in_2097152.in,2097152,2048,10,5,1.086136,0.013080,"[1.063809, 1.087164, 1.096832, 1.094102, 1.088773]"
bitonic_parallel,in_2097152.in,2097152,4096,10,5,1.102926,0.047406,"[1.073202, 1.128953, 1.069412, 1.068557, 1.174508]"
bitonic_parallel,in_2097152.in,2097152,1024,20,5,0.745666,0.041009,"[0.798288, 0.758451, 0.756689, 0.726844, 0.688059]"
bitonic_parallel,in_2097152.in,2097152,2048,20,5,0.742155,0.039122,"[0.708038, 0.725947, 0.775425, 0.709192, 0.792174]"
bitonic_parallel,in_2097152.in,2097152,4096,20,5,0.721967,0.038151,"[0.65981, 0.728236, 0.732941, 0.724548, 0.764302]"
bitonic_parallel,in_2097152.in,2097152,1024,40,5,0.404755,0.012019,"[0.406856, 0.417838, 0.412666, 0.399248, 0.387167]"
bitonic_parallel,in_2097152.in,2097152,2048,40,5,0.423874,0.020107,"[0.435293, 0.408599, 0.397518, 0.44614, 0.431818]"
bitonic_parallel,in_2097152.in,2097152,4096,40,5,0.417709,0.009732,"[0.4183, 0.409405, 0.413626, 0.41304, 0.434174]"
bitonic_parallel,in_4194304.in,4194304,1024,1,5,11.606943,0.114841,"[11.561314, 11.749472, 11.513549, 11.709182, 11.501196]"
bitonic_parallel,in_4194304.in,4194304,2048,1,5,11.548832,0.035041,"[11.567819, 11.556699, 11.583695, 11.54414, 11.491808]"
bitonic_parallel,in_4194304.in,4194304,4096,1,5,11.596488,0.057253,"[11.609333, 11.584194, 11.68253, 11.524531, 11.58185]"
bitonic_parallel,in_4194304.in,4194304,1024,2,5,5.907546,0.020916,"[5.921952, 5.882727, 5.88667, 5.922499, 5.923884]"
bitonic_parallel,in_4194304.in,4194304,2048,2,5,5.925018,0.013204,"[5.923552, 5.925808, 5.940837, 5.904607, 5.930286]"
bitonic_parallel,in_4194304.in,4194304,4096,2,5,5.994974,0.016897,"[5.984824, 6.020364, 5.985759, 6.004031, 5.979893]"
bitonic_parallel,in_4194304.in,4194304,1024,5,5,4.076326,0.009248,"[4.074986, 4.07632, 4.069488, 4.09182, 4.069015]"
bitonic_parallel,in_4194304.in,4194304,2048,5,5,4.268196,0.030165,"[4.303798, 4.259585, 4.295537, 4.23492, 4.247142]"
bitonic_parallel,in_4194304.in,4194304,4096,5,5,4.233691,0.155396,"[4.299714, 4.306966, 4.304334, 4.301688, 3.955754]"
bitonic_parallel,in_4194304.in,4194304,1024,10,5,2.324759,0.056316,"[2.328342, 2.327112, 2.276287, 2.277421, 2.414633]"
bitonic_parallel,in_4194304.in,4194304,2048,10,5,2.377367,0.083655,"[2.419668, 2.232424, 2.378736, 2.433685, 2.422323]"
bitonic_parallel,in_4194304.in,4194304,4096,10,5,2.330862,0.028913,"[2.310188, 2.295295, 2.365739, 2.331374, 2.351715]"
bitonic_parallel,in_4194304.in,4194304,1024,20,5,1.487474,0.056546,"[1.422056, 1.464159, 1.458202, 1.537884, 1.555067]"
bitonic_parallel,in_4194304.in,4194304,2048,20,5,1.462382,0.047128,"[1.447885, 1.442476, 1.445303, 1.430413, 1.545834]"
bitonic_parallel,in_4194304.in,4194304,4096,20,5,1.487435,0.039661,"[1.512283, 1.463551, 1.430908, 1.52873, 1.501701]"
bitonic_parallel,in_4194304.in,4194304,1024,40,5,0.885161,0.040655,"[0.899284, 0.874428, 0.868936, 0.83703, 0.946128]"
bitonic_parallel,in_4194304.in,4194304,2048,40,5,0.844782,0.038332,"[0.83474, 0.819905, 0.829147, 0.827424, 0.912692]"
bitonic_parallel,in_4194304.in,4194304,4096,40,5,0.871929,0.028106,"[0.888934, 0.848989, 0.835777, 0.884267, 0.90168]"
bitonic_parallel,in_8388608.in,8388608,1024,1,5,24.940823,0.117607,"[25.04507, 24.944413, 24.892125, 24.769259, 25.053248]"
bitonic_parallel,in_8388608.in,8388608,2048,1,5,24.847040,0.132794,"[24.856926, 24.704131, 24.787418, 24.825238, 25.061485]"
bitonic_parallel,in_8388608.in,8388608,4096,1,5,24.858311,0.092564,"[24.824813, 24.909498, 24.887506, 24.954409, 24.715331]"
bitonic_parallel,in_8388608.in,8388608,1024,2,5,12.741570,0.003673,"[12.742131, 12.744719, 12.737046, 12.745364, 12.738592]"
bitonic_parallel,in_8388608.in,8388608,2048,2,5,12.834663,0.010708,"[12.839298, 12.82197, 12.836861, 12.826323, 12.848863]"
bitonic_parallel,in_8388608.in,8388608,4096,2,5,12.727883,0.059831,"[12.737112, 12.763094, 12.729679, 12.781973, 12.627558]"
bitonic_parallel,in_8388608.in,8388608,1024,5,5,9.145638,0.133646,"[9.196218, 9.198512, 9.191754, 9.233302, 8.908406]"
bitonic_parallel,in_8388608.in,8388608,2048,5,5,8.579206,0.835713,"[8.778274, 8.732315, 7.127524, 9.225803, 9.032115]"
bitonic_parallel,in_8388608.in,8388608,4096,5,5,8.733674,0.134484,"[8.64322, 8.545465, 8.796275, 8.868894, 8.814517]"
bitonic_parallel,in_8388608.in,8388608,1024,10,5,4.937963,0.111128,"[5.115743, 4.920549, 4.927061, 4.918908, 4.807553]"
bitonic_parallel,in_8388608.in,8388608,2048,10,5,5.157865,0.408075,"[4.448024, 5.171277, 5.375534, 5.391703, 5.402787]"
bitonic_parallel,in_8388608.in,8388608,4096,10,5,5.287280,0.056923,"[5.256601, 5.358142, 5.208811, 5.313773, 5.299075]"
bitonic_parallel,in_8388608.in,8388608,1024,20,5,3.057026,0.089956,"[3.099488, 3.077047, 3.105185, 3.105927, 2.897483]"
bitonic_parallel,in_8388608.in,8388608,2048,20,5,3.006364,0.136532,"[2.977958, 2.783788, 3.081947, 3.133575, 3.05455]"
bitonic_parallel,in_8388608.in,8388608,4096,20,5,3.058072,0.038306,"[3.083722, 3.064743, 3.039463, 3.002603, 3.099831]"
bitonic_parallel,in_8388608.in,8388608,1024,40,5,1.764049,0.056153,"[1.754096, 1.858754, 1.750987, 1.748253, 1.708153]"
bitonic_parallel,in_8388608.in,8388608,2048,40,5,1.772089,0.047452,"[1.694767, 1.779734, 1.795462, 1.769246, 1.821236]"
bitonic_parallel,in_8388608.in,8388608,4096,40,5,1.764436,0.066588,"[1.734504, 1.873435, 1.702963, 1.732996, 1.778283]"
bitonic_parallel,in_16777216.in,16777216,1024,1,5,53.348384,0.306805,"[53.821676, 53.201459, 53.028237, 53.464465, 53.226085]"
bitonic_parallel,in_16777216.in,16777216,2048,1,5,53.416847,0.393833,"[53.133851, 53.281454, 53.098231, 54.058199, 53.512502]"
bitonic_parallel,in_16777216.in,16777216,4096,1,5,53.819726,0.215915,"[54.102176, 53.560033, 53.954199, 53.807499, 53.674724]"
bitonic_parallel,in_16777216.in,16777216,1024,2,5,27.421213,0.058096,"[27.461239, 27.397129, 27.343961, 27.493527, 27.41021]"
bitonic_parallel,in_16777216.in,16777216,2048,2,5,27.414112,0.033761,"[27.391894, 27.369612, 27.439337, 27.452008, 27.417709]"
bitonic_parallel,in_16777216.in,16777216,4096,2,5,27.411669,0.017106,"[27.417251, 27.394593, 27.418075, 27.394292, 27.434136]"
bitonic_parallel,in_16777216.in,16777216,1024,5,5,18.992383,0.893021,"[17.843557, 19.675693, 18.2059, 19.596887, 19.639879]"
bitonic_parallel,in_16777216.in,16777216,2048,5,5,18.597648,0.376466,"[18.7282, 18.86344, 18.435398, 18.019357, 18.941846]"
bitonic_parallel,in_16777216.in,16777216,4096,5,5,18.443654,1.327938,"[19.709543, 19.098884, 16.581572, 19.295266, 17.533004]"
bitonic_parallel,in_16777216.in,16777216,1024,10,5,10.850534,0.350278,"[10.548825, 11.306772, 10.505318, 10.781193, 11.110563]"
bitonic_parallel,in_16777216.in,16777216,2048,10,5,11.009627,0.501986,"[10.619668, 11.363596, 10.394978, 11.069299, 11.600594]"
bitonic_parallel,in_16777216.in,16777216,4096,10,5,10.841935,0.405837,"[11.251864, 11.033797, 10.739725, 10.991345, 10.192942]"
bitonic_parallel,in_16777216.in,16777216,1024,20,5,6.322616,0.108433,"[6.292, 6.359539, 6.435296, 6.151422, 6.374824]"
bitonic_parallel,in_16777216.in,16777216,2048,20,5,6.449575,0.225040,"[6.691091, 6.44463, 6.082969, 6.540701, 6.488485]"
bitonic_parallel,in_16777216.in,16777216,4096,20,5,6.487545,0.155450,"[6.686227, 6.520276, 6.355518, 6.567744, 6.307962]"
bitonic_parallel,in_16777216.in,16777216,1024,40,5,3.820621,0.065137,"[3.825416, 3.83888, 3.83891, 3.887772, 3.712127]"
bitonic_parallel,in_16777216.in,16777216,2048,40,5,3.777507,0.213545,"[3.681004, 4.04077, 3.756801, 3.4892, 3.919758]"
bitonic_parallel,in_16777216.in,16777216,4096,40,5,3.770147,0.137309,"[3.829943, 3.638748, 3.82495, 3.618189, 3.938904]"
mergesort,in_1.in,1,0,1,5,0.000000,0.000000,"[1e-06, 0.0, 0.0, 0.0, 0.0]"
mergesort,in_2.in,2,0,1,5,0.000003,0.000001,"[4e-06, 4e-06, 2e-06, 2e-06, 2e-06]"
mergesort,in_4.in,4,0,1,5,0.000002,0.000000,"[2e-06, 2e-06, 2e-06, 2e-06, 2e-06]"
mergesort,in_8.in,8,0,1,5,0.000004,0.000002,"[7e-06, 3e-06, 6e-06, 3e-06, 3e-06]"
mergesort,in_16.in,16,0,1,5,0.000006,0.000004,"[4e-06, 4e-06, 4e-06, 4e-06, 1.4e-05]"
mergesort,in_32.in,32,0,1,5,0.000010,0.000005,"[6e-06, 1.7e-05, 6e-06, 1.3e-05, 6e-06]"
mergesort,in_64.in,64,0,1,5,0.000015,0.000007,"[1e-05, 1e-05, 1e-05, 2.3e-05, 2.2e-05]"
mergesort,in_128.in,128,0,1,5,0.000020,0.000000,"[2.1e-05, 2e-05, 2e-05, 2e-05, 2e-05]"
mergesort,in_256.in,256,0,1,5,0.000050,0.000021,"[3.8e-05, 3.8e-05, 8.7e-05, 4.9e-05, 3.7e-05]"
mergesort,in_512.in,512,0,1,5,0.000108,0.000044,"[0.000126, 7.7e-05, 8.3e-05, 0.000177, 7.7e-05]"
mergesort,in_1024.in,1024,0,1,5,0.000170,0.000012,"[0.000167, 0.000152, 0.000183, 0.000176, 0.00017]"
mergesort,in_2048.in,2048,0,1,5,0.000332,0.000019,"[0.000326, 0.000366, 0.000324, 0.000323, 0.000322]"
mergesort,in_4096.in,4096,0,1,5,0.000702,0.000013,"[0.000723, 0.000694, 0.000691, 0.000696, 0.000707]"
mergesort,in_8192.in,8192,0,1,5,0.001524,0.000038,"[0.001546, 0.001484, 0.001527, 0.001575, 0.001489]"
mergesort,in_16384.in,16384,0,1,5,0.003335,0.000163,"[0.003276, 0.003626, 0.003263, 0.003247, 0.003262]"
mergesort,in_32768.in,32768,0,1,5,0.006930,0.000068,"[0.006983, 0.00698, 0.006941, 0.006931, 0.006815]"
mergesort,in_65536.in,65536,0,1,5,0.014768,0.000155,"[0.014909, 0.014856, 0.014874, 0.014629, 0.014572]"
mergesort,in_131072.in,131072,0,1,5,0.031357,0.000131,"[0.031341, 0.031225, 0.031327, 0.031316, 0.031576]"
mergesort,in_262144.in,262144,0,1,5,0.065887,0.000395,"[0.065817, 0.066483, 0.06602, 0.065683, 0.065434]"
mergesort,in_524288.in,524288,0,1,5,0.136952,0.000709,"[0.136753, 0.136149, 0.137175, 0.138039, 0.136643]"
mergesort,in_1048576.in,1048576,0,1,5,0.286562,0.000164,"[0.286763, 0.286631, 0.286399, 0.286384, 0.286631]"
mergesort,in_2097152.in,2097152,0,1,5,0.600104,0.001478,"[0.601202, 0.600312, 0.600109, 0.597628, 0.601267]"
mergesort,in_4194304.in,4194304,0,1,5,1.256243,0.002159,"[1.25631, 1.25673, 1.25272, 1.256837, 1.258619]"
mergesort,in_8388608.in,8388608,0,1,5,2.625151,0.002257,"[2.628628, 2.622758, 2.624934, 2.625753, 2.623684]"
mergesort,in_16777216.in,16777216,0,1,5,5.495535,0.009199,"[5.503977, 5.490868, 5.486011, 5.506721, 5.490097]"
mergesort_parallel,in_1.in,1,1024,1,5,0.000008,0.000002,"[1e-05, 5e-06, 8e-06, 1e-05, 7e-06]"
mergesort_parallel,in_1.in,1,2048,1,5,0.000006,0.000001,"[6e-06, 5e-06, 7e-06, 5e-06, 5e-06]"
mergesort_parallel,in_1.in,1,4096,1,5,0.000008,0.000002,"[7e-06, 1e-05, 6e-06, 9e-06, 6e-06]"
mergesort_parallel,in_1.in,1,1024,2,5,0.000116,0.000037,"[0.000158, 8.7e-05, 0.000154, 8.6e-05, 9.3e-05]"
mergesort_parallel,in_1.in,1,2048,2,5,0.000102,0.000038,"[8.9e-05, 8.3e-05, 8.8e-05, 0.00017, 8.2e-05]"
mergesort_parallel,in_1.in,1,4096,2,5,0.000089,0.000007,"[8.6e-05, 8.4e-05, 8.3e-05, 9.9e-05, 9.4e-05]"
mergesort_parallel,in_1.in,1,1024,5,5,0.000355,0.000230,"[0.000206, 0.000326, 0.000753, 0.000191, 0.000297]"
mergesort_parallel,in_1.in,1,2048,5,5,0.000217,0.000053,"[0.000304, 0.000181, 0.000227, 0.000177, 0.000194]"
mergesort_parallel,in_1.in,1,4096,5,5,0.000249,0.000066,"[0.000302, 0.000199, 0.000175, 0.00033, 0.00024]"
mergesort_parallel,in_1.in,1,1024,10,5,0.000373,0.000044,"[0.000362, 0.000343, 0.00045, 0.000362, 0.000347]"
mergesort_parallel,in_1.in,1,2048,10,5,0.000360,0.000077,"[0.00033, 0.000493, 0.000347, 0.000291, 0.000338]"
mergesort_parallel,in_1.in,1,4096,10,5,0.000393,0.000074,"[0.000357, 0.000329, 0.000434, 0.000343, 0.000504]"
mergesort_parallel,in_1.in,1,1024,20,5,0.000767,0.000050,"[0.00075, 0.000851, 0.000765, 0.000722, 0.000745]"
mergesort_parallel,in_1.in,1,2048,20,5,0.000714,0.000057,"[0.000764, 0.000698, 0.000633, 0.000774, 0.000703]"
mergesort_parallel,in_1.in,1,4096,20,5,0.000718,0.000062,"[0.000817, 0.00067, 0.000668, 0.000702, 0.000735]"
mergesort_parallel,in_1.in,1,1024,40,5,0.005552,0.000841,"[0.004893, 0.005751, 0.006913, 0.005317, 0.004885]"
mergesort_parallel,in_1.in,1,2048,40,5,0.005809,0.001061,"[0.005176, 0.00488, 0.005057, 0.006985, 0.006945]"
mergesort_parallel,in_1.in,1,4096,40,5,0.006016,0.001095,"[0.006882, 0.004775, 0.004874, 0.006926, 0.006625]"
mergesort_parallel,in_2.in,2,1024,1,5,0.000009,0.000003,"[8e-06, 1.4e-05, 7e-06, 7e-06, 7e-06]"
mergesort_parallel,in_2.in,2,2048,1,5,0.000008,0.000003,"[7e-06, 1.4e-05, 7e-06, 7e-06, 7e-06]"
mergesort_parallel,in_2.in,2,4096,1,5,0.000010,0.000004,"[7e-06, 1.4e-05, 7e-06, 1.4e-05, 7e-06]"
mergesort_parallel,in_2.in,2,1024,2,5,0.000118,0.000040,"[0.000154, 8.8e-05, 0.000169, 9.1e-05, 8.8e-05]"
mergesort_parallel,in_2.in,2,2048,2,5,0.000115,0.000041,"[8.5e-05, 8.8e-05, 0.000171, 8.4e-05, 0.000149]"
mergesort_parallel,in_2.in,2,4096,2,5,0.000111,0.000030,"[0.00014, 0.000148, 9e-05, 8.8e-05, 9e-05]"
mergesort_parallel,in_2.in,2,1024,5,5,0.000197,0.000050,"[0.00017, 0.000196, 0.000157, 0.000179, 0.000283]"
mergesort_parallel,in_2.in,2,2048,5,5,0.000177,0.000017,"[0.000164, 0.000175, 0.000157, 0.000196, 0.000191]"
mergesort_parallel,in_2.in,2,4096,5,5,0.000204,0.000042,"[0.000196, 0.000187, 0.000186, 0.000278, 0.000173]"
mergesort_parallel,in_2.in,2,1024,10,5,0.000436,0.000067,"[0.00035, 0.000386, 0.000511, 0.000451, 0.000484]"
mergesort_parallel,in_2.in,2,2048,10,5,0.000353,0.000029,"[0.000375, 0.000365, 0.000343, 0.000377, 0.000307]"
mergesort_parallel,in_2.in,2,4096,10,5,0.000363,0.000049,"[0.000438, 0.000316, 0.000331, 0.000384, 0.000344]"
mergesort_parallel,in_2.in,2,1024,20,5,0.000963,0.000516,"[0.000736, 0.000802, 0.000702, 0.000693, 0.001883]"
mergesort_parallel,in_2.in,2,2048,20,5,0.000812,0.000075,"[0.000809, 0.000916, 0.000713, 0.000781, 0.000842]"
mergesort_parallel,in_2.in,2,4096,20,5,0.000807,0.000104,"[0.000797, 0.000748, 0.000745, 0.000755, 0.00099]"
mergesort_parallel,in_2.in,2,1024,40,5,0.006210,0.000739,"[0.005934, 0.007107, 0.00688, 0.005458, 0.005673]"
mergesort_parallel,in_2.in,2,2048,40,5,0.006677,0.000683,"[0.005902, 0.006812, 0.007655, 0.006852, 0.006166]"
mergesort_parallel,in_2.in,2,4096,40,5,0.006772,0.000577,"[0.007248, 0.005767, 0.00693, 0.006954, 0.006959]"
mergesort_parallel,in_4.in,4,1024,1,5,0.000008,0.000001,"[7e-06, 1e-05, 7e-06, 7e-06, 8e-06]"
mergesort_parallel,in_4.in,4,2048,1,5,0.000011,0.000004,"[1e-05, 7e-06, 1.5e-05, 7e-06, 1.5e-05]"
mergesort_parallel,in_4.in,4,4096,1,5,0.000010,0.000005,"[7e-06, 7e-06, 7e-06, 8e-06, 1.9e-05]"
mergesort_parallel,in_4.in,4,1024,2,5,0.000115,0.000035,"[0.000152, 8.5e-05, 9.1e-05, 0.000153, 9.2e-05]"
mergesort_parallel,in_4.in,4,2048,2,5,0.000122,0.000076,"[9e-05, 9e-05, 8.5e-05, 0.000258, 8.5e-05]"
mergesort_parallel,in_4.in,4,4096,2,5,0.000078,0.000013,"[6.7e-05, 9e-05, 9.1e-05, 8.1e-05, 6.3e-05]"
mergesort_parallel,in_4.in,4,1024,5,5,0.000316,0.000171,"[0.000304, 0.00019, 0.000295, 0.000605, 0.000185]"
mergesort_parallel,in_4.in,4,2048,5,5,0.000197,0.000070,"[0.000319, 0.000153, 0.000156, 0.000164, 0.000194]"
mergesort_parallel,in_4.in,4,4096,5,5,0.000208,0.000069,"[0.0002, 0.000183, 0.000328, 0.000159, 0.000168]"
mergesort_parallel,in_4.in,4,1024,10,5,0.000375,0.000083,"[0.000318, 0.000373, 0.000516, 0.000357, 0.000311]"
mergesort_parallel,in_4.in,4,2048,10,5,0.000335,0.000015,"[0.000316, 0.000342, 0.00033, 0.000333, 0.000356]"
mergesort_parallel,in_4.in,4,4096,10,5,0.000562,0.000206,"[0.000494, 0.000422, 0.000454, 0.000515, 0.000924]"
mergesort_parallel,in_4.in,4,1024,20,5,0.000823,0.000063,"[0.000791, 0.000868, 0.000737, 0.000824, 0.000896]"
mergesort_parallel,in_4.in,4,2048,20,5,0.000738,0.000030,"[0.000759, 0.000774, 0.000701, 0.000737, 0.000717]"
mergesort_parallel,in_4.in,4,4096,20,5,0.000825,0.000074,"[0.000861, 0.000859, 0.000714, 0.000902, 0.000787]"
mergesort_parallel,in_4.in,4,1024,40,5,0.005696,0.000830,"[0.005784, 0.006994, 0.005751, 0.005072, 0.004879]"
mergesort_parallel,in_4.in,4,2048,40,5,0.006428,0.001024,"[0.007165, 0.007501, 0.005609, 0.00675, 0.005116]"
mergesort_parallel,in_4.in,4,4096,40,5,0.006528,0.000964,"[0.007575, 0.006102, 0.006772, 0.005094, 0.007097]"
mergesort_parallel,in_8.in,8,1024,1,5,0.000009,0.000001,"[8e-06, 1e-05, 1e-05, 9e-06, 8e-06]"
mergesort_parallel,in_8.in,8,2048,1,5,0.000009,0.000001,"[8e-06, 8e-06, 8e-06, 1e-05, 1.1e-05]"
mergesort_parallel,in_8.in,8,4096,1,5,0.000009,0.000002,"[1.1e-05, 1.1e-05, 8e-06, 8e-06, 8e-06]"
mergesort_parallel,in_8.in,8,1024,2,5,0.000088,0.000029,"[7.3e-05, 7.4e-05, 0.000137, 6.7e-05, 8.9e-05]"
mergesort_parallel,in_8.in,8,2048,2,5,0.000115,0.000034,"[8.4e-05, 0.000172, 0.000112, 0.00011, 9.8e-05]"
mergesort_parallel,in_8.in,8,4096,2,5,0.000084,0.000011,"[7.1e-05, 9.7e-05, 8.9e-05, 7.4e-05, 8.8e-05]"
mergesort_parallel,in_8.in,8,1024,5,5,0.000194,0.000017,"[0.00021, 0.000168, 0.000193, 0.000208, 0.000191]"
mergesort_parallel,in_8.in,8,2048,5,5,0.000182,0.000018,"[0.000159, 0.000174, 0.000203, 0.000176, 0.000199]"
mergesort_parallel,in_8.in,8,4096,5,5,0.000244,0.000087,"[0.000156, 0.000338, 0.000248, 0.00032, 0.000156]"
mergesort_parallel,in_8.in,8,1024,10,5,0.000426,0.000055,"[0.000399, 0.000401, 0.000497, 0.000469, 0.000364]"
mergesort_parallel,in_8.in,8,2048,10,5,0.000463,0.000097,"[0.000526, 0.000506, 0.000334, 0.000561, 0.000388]"
mergesort_parallel,in_8.in,8,4096,10,5,0.000343,0.000070,"[0.000466, 0.00031, 0.000334, 0.0003, 0.000307]"
mergesort_parallel,in_8.in,8,1024,20,5,0.000773,0.000086,"[0.000735, 0.000739, 0.000693, 0.000781, 0.000917]"
mergesort_parallel,in_8.in,8,2048,20,5,0.000746,0.000046,"[0.000765, 0.000809, 0.000719, 0.000689, 0.000747]"
mergesort_parallel,in_8.in,8,4096,20,5,0.000754,0.000083,"[0.000761, 0.000682, 0.000718, 0.000715, 0.000893]"
mergesort_parallel,in_8.in,8,1024,40,5,0.005984,0.001346,"[0.004236, 0.005808, 0.007032, 0.00758, 0.005263]"
mergesort_parallel,in_8.in,8,2048,40,5,0.006385,0.001520,"[0.006972, 0.007149, 0.006721, 0.007383, 0.0037]"
mergesort_parallel,in_8.in,8,4096,40,5,0.005870,0.000454,"[0.005313, 0.006575, 0.005887, 0.005747, 0.005828]"
mergesort_parallel,in_16.in,16,1024,1,5,0.000011,0.000004,"[1.9e-05, 9e-06, 9e-06, 9e-06, 9e-06]"
mergesort_parallel,in_16.in,16,2048,1,5,0.000013,0.000005,"[9e-06, 9e-06, 1.9e-05, 1.9e-05, 9e-06]"
mergesort_parallel,in_16.in,16,4096,1,5,0.000014,0.000005,"[1e-05, 9e-06, 1.9e-05, 1.9e-05, 1.2e-05]"
mergesort_parallel,in_16.in,16,1024,2,5,0.000137,0.000025,"[0.0001, 0.000161, 0.000158, 0.000131, 0.000137]"
mergesort_parallel,in_16.in,16,2048,2,5,0.000104,0.000037,"[0.000171, 8.7e-05, 8.8e-05, 8.7e-05, 8.9e-05]"
mergesort_parallel,in_16.in,16,4096,2,5,0.000102,0.000029,"[8.8e-05, 8.5e-05, 9e-05, 0.000154, 9.2e-05]"
mergesort_parallel,in_16.in,16,1024,5,5,0.000210,0.000026,"[0.000212, 0.000208, 0.0002, 0.000251, 0.000179]"
mergesort_parallel,in_16.in,16,2048,5,5,0.000221,0.000050,"[0.000188, 0.000283, 0.000168, 0.000201, 0.000266]"
mergesort_parallel,in_16.in,16,4096,5,5,0.000246,0.000061,"[0.000207, 0.000203, 0.000195, 0.000323, 0.0003]"
mergesort_parallel,in_16.in,16,1024,10,5,0.000408,0.000069,"[0.000449, 0.000473, 0.000314, 0.000355, 0.000447]"
mergesort_parallel,in_16.in,16,2048,10,5,0.000355,0.000016,"[0.000367, 0.000372, 0.000343, 0.00036, 0.000333]"
mergesort_parallel,in_16.in,16,4096,10,5,0.000580,0.000320,"[0.000352, 0.000332, 0.000956, 0.000355, 0.000903]"
mergesort_parallel,in_16.in,16,1024,20,5,0.000780,0.000070,"[0.000774, 0.000701, 0.000889, 0.000789, 0.000747]"
mergesort_parallel,in_16.in,16,2048,20,5,0.000893,0.000060,"[0.00094, 0.000957, 0.000838, 0.000824, 0.000908]"
mergesort_parallel,in_16.in,16,4096,20,5,0.000757,0.000051,"[0.000815, 0.000732, 0.000685, 0.000759, 0.000794]"
mergesort_parallel,in_16.in,16,1024,40,5,0.005960,0.001473,"[0.006887, 0.006632, 0.005712, 0.007073, 0.003497]"
mergesort_parallel,in_16.in,16,2048,40,5,0.006996,0.000452,"[0.007116, 0.006413, 0.006787, 0.007644, 0.007022]"
mergesort_parallel,in_16.in,16,4096,40,5,0.007779,0.001417,"[0.007099, 0.007162, 0.007114, 0.007208, 0.010313]"
mergesort_parallel,in_32.in,32,1024,1,5,0.000021,0.000008,"[1.5e-05, 1.7e-05, 1.4e-05, 2.9e-05, 2.9e-05]"
mergesort_parallel,in_32.in,32,2048,1,5,0.000019,0.000008,"[1.3e-05, 2.9e-05, 1.4e-05, 1.3e-05, 2.8e-05]"
mergesort_parallel,in_32.in,32,4096,1,5,0.000019,0.000009,"[1.4e-05, 1.3e-05, 1.6e-05, 3.5e-05, 1.5e-05]"
mergesort_parallel,in_32.in,32,1024,2,5,0.000154,0.000035,"[0.000171, 9.3e-05, 0.000174, 0.000179, 0.000153]"
mergesort_parallel,in_32.in,32,2048,2,5,0.000101,0.000035,"[7.8e-05, 9.2e-05, 9.2e-05, 0.000163, 8e-05]"
mergesort_parallel,in_32.in,32,4096,2,5,0.000109,0.000036,"[8.8e-05, 9e-05, 0.000101, 9.1e-05, 0.000173]"
mergesort_parallel,in_32.in,32,1024,5,5,0.000234,0.000076,"[0.000309, 0.000214, 0.000145, 0.000317, 0.000186]"
mergesort_parallel,in_32.in,32,2048,5,5,0.000198,0.000011,"[0.000184, 0.00021, 0.000207, 0.000189, 0.000201]"
mergesort_parallel,in_32.in,32,4096,5,5,0.000218,0.000043,"[0.000199, 0.000191, 0.000295, 0.000202, 0.000203]"
mergesort_parallel,in_32.in,32,1024,10,5,0.000443,0.000072,"[0.000526, 0.000464, 0.000486, 0.000385, 0.000354]"
mergesort_parallel,in_32.in,32,2048,10,5,0.000374,0.000085,"[0.000307, 0.000384, 0.000351, 0.000515, 0.000313]"
mergesort_parallel,in_32.in,32,4096,10,5,0.000367,0.000035,"[0.000394, 0.000324, 0.000369, 0.000408, 0.000342]"
mergesort_parallel,in_32.in,32,1024,20,5,0.000764,0.000055,"[0.00076, 0.000835, 0.000793, 0.000686, 0.000746]"
mergesort_parallel,in_32.in,32,2048,20,5,0.000813,0.000053,"[0.000797, 0.000786, 0.000908, 0.000792, 0.000783]"
