sort_method,input_file,N,task_threshold,omp_num_threads,repetitions,mean_time,std_deviation,individual_times
bitonic,in_1.in,1,0,1,5,0.000000,0.000001,"[0.0, 1e-06, 1e-06, 0.0, 0.0]"
bitonic,in_2.in,2,0,1,5,0.000001,0.000001,"[1e-06, 1e-06, 1e-06, 0.0, 0.0]"
bitonic,in_4.in,4,0,1,5,0.000001,0.000000,"[0.0, 1e-06, 1e-06, 1e-06, 1e-06]"
bitonic,in_8.in,8,0,1,5,0.000002,0.000000,"[2e-06, 2e-06, 2e-06, 1e-06, 2e-06]"
bitonic,in_16.in,16,0,1,5,0.000002,0.000000,"[2e-06, 2e-06, 2e-06, 2e-06, 2e-06]"
bitonic,in_32.in,32,0,1,5,0.000005,0.000001,"[5e-06, 5e-06, 5e-06, 5e-06, 7e-06]"
bitonic,in_64.in,64,0,1,5,0.000012,0.000000,"[1.2e-05, 1.1e-05, 1.2e-05, 1.2e-05, 1.2e-05]"
bitonic,in_128.in,128,0,1,5,0.000027,0.000001,"[2.8e-05, 2.6e-05, 2.6e-05, 2.7e-05, 2.7e-05]"
bitonic,in_256.in,256,0,1,5,0.000063,0.000001,"[6.3e-05, 6.3e-05, 6.5e-05, 6.3e-05, 6.3e-05]"
bitonic,in_512.in,512,0,1,5,0.000151,0.000002,"[0.000152, 0.000149, 0.000152, 0.000154, 0.000149]"
bitonic,in_1024.in,1024,0,1,5,0.000350,0.000003,"[0.000348, 0.000354, 0.000347, 0.000353, 0.000349]"
bitonic,in_2048.in,2048,0,1,5,0.000817,0.000008,"[0.000824, 0.000818, 0.000809, 0.00081, 0.000826]"
bitonic,in_4096.in,4096,0,1,5,0.001920,0.000051,"[0.001921, 0.00187, 0.001873, 0.001948, 0.001989]"
bitonic,in_8192.in,8192,0,1,5,0.004192,0.000128,"[0.004382, 0.004263, 0.004141, 0.004079, 0.004095]"
bitonic,in_16384.in,16384,0,1,5,0.008988,0.000194,"[0.009207, 0.009069, 0.008903, 0.008699, 0.00906]"
bitonic,in_32768.in,32768,0,1,5,0.021562,0.000503,"[0.022232, 0.021632, 0.021034, 0.021814, 0.021096]"
bitonic,in_65536.in,65536,0,1,5,0.045475,0.000808,"[0.045597, 0.045835, 0.046576, 0.044722, 0.044646]"
bitonic,in_131072.in,131072,0,1,5,0.101698,0.002453,"[0.10142, 0.102925, 0.102257, 0.104186, 0.097701]"
bitonic,in_262144.in,262144,0,1,5,0.230362,0.012500,"[0.250513, 0.228703, 0.230158, 0.226168, 0.21627]"
bitonic,in_524288.in,524288,0,1,5,0.484739,0.013683,"[0.467413, 0.499844, 0.492667, 0.490296, 0.473477]"
bitonic,in_1048576.in,1048576,0,1,5,1.050066,0.023132,"[1.030958, 1.050973, 1.089394, 1.038014, 1.040989]"
bitonic,in_2097152.in,2097152,0,1,5,2.296469,0.026500,"[2.288385, 2.276369, 2.288771, 2.343016, 2.285802]"
bitonic,in_4194304.in,4194304,0,1,5,5.095623,0.109286,"[4.979985, 5.258048, 5.130831, 5.095969, 5.013283]"
bitonic,in_8388608.in,8388608,0,1,5,10.979485,0.255369,"[10.772401, 10.716092, 10.913496, 11.26077, 11.234666]"
bitonic,in_16777216.in,16777216,0,1,5,24.170754,0.274655,"[24.556897, 24.248274, 24.016919, 23.822238, 24.209441]"
bitonic_parallel,in_1.in,1,1024,1,5,0.000363,0.000580,"[0.001341, 7e-06, 5e-06, 9e-06, 0.000454]"
bitonic_parallel,in_1.in,1,2048,1,5,0.000004,0.000001,"[5e-06, 4e-06, 3e-06, 4e-06, 4e-06]"
bitonic_parallel,in_1.in,1,4096,1,5,0.000004,0.000001,"[3e-06, 4e-06, 5e-06, 5e-06, 4e-06]"
bitonic_parallel,in_1.in,1,1024,3,5,0.000041,0.000005,"[4e-05, 3.9e-05, 4.5e-05, 4.8e-05, 3.4e-05]"
bitonic_parallel,in_1.in,1,2048,3,5,0.000035,0.000003,"[3.2e-05, 3.7e-05, 3.7e-05, 3.9e-05, 3.1e-05]"
bitonic_parallel,in_1.in,1,4096,3,5,0.000033,0.000006,"[3.4e-05, 2.7e-05, 3.2e-05, 4.4e-05, 3e-05]"
bitonic_parallel,in_1.in,1,1024,6,5,0.000064,0.000026,"[5.8e-05, 4.8e-05, 4.9e-05, 5.5e-05, 0.000111]"
bitonic_parallel,in_1.in,1,2048,6,5,0.000056,0.000002,"[5.5e-05, 5.5e-05, 6e-05, 5.7e-05, 5.5e-05]"
bitonic_parallel,in_1.in,1,4096,6,5,0.000053,0.000001,"[5.4e-05, 5.4e-05, 5.2e-05, 5.4e-05, 5.1e-05]"
bitonic_parallel,in_1.in,1,1024,12,5,0.000095,0.000006,"[9e-05, 0.000105, 9.6e-05, 9.3e-05, 9.1e-05]"
bitonic_parallel,in_1.in,1,2048,12,5,0.000105,0.000028,"[9.3e-05, 0.0001, 0.000154, 9.1e-05, 8.8e-05]"
bitonic_parallel,in_1.in,1,4096,12,5,0.000103,0.000014,"[0.000105, 0.000108, 0.000101, 0.000119, 8e-05]"
bitonic_parallel,in_2.in,2,1024,1,5,0.000005,0.000002,"[5e-06, 8e-06, 5e-06, 4e-06, 4e-06]"
bitonic_parallel,in_2.in,2,2048,1,5,0.000004,0.000001,"[4e-06, 6e-06, 3e-06, 4e-06, 4e-06]"
bitonic_parallel,in_2.in,2,4096,1,5,0.000005,0.000001,"[4e-06, 5e-06, 5e-06, 5e-06, 4e-06]"
bitonic_parallel,in_2.in,2,1024,3,5,0.000033,0.000002,"[3.5e-05, 3.4e-05, 3.2e-05, 3.1e-05, 3.3e-05]"
bitonic_parallel,in_2.in,2,2048,3,5,0.000032,0.000003,"[3e-05, 3.4e-05, 3.6e-05, 3e-05, 3.1e-05]"
bitonic_parallel,in_2.in,2,4096,3,5,0.000032,0.000002,"[3e-05, 3.2e-05, 3.1e-05, 3.5e-05, 3.4e-05]"
bitonic_parallel,in_2.in,2,1024,6,5,0.000052,0.000002,"[5e-05, 5.5e-05, 5.3e-05, 5.3e-05, 4.9e-05]"
bitonic_parallel,in_2.in,2,2048,6,5,0.000054,0.000005,"[5e-05, 6e-05, 5.6e-05, 4.9e-05, 5.3e-05]"
bitonic_parallel,in_2.in,2,4096,6,5,0.000056,0.000005,"[4.8e-05, 5.9e-05, 5.6e-05, 6.1e-05, 5.4e-05]"
bitonic_parallel,in_2.in,2,1024,12,5,0.000091,0.000005,"[8.8e-05, 8.9e-05, 8.8e-05, 0.0001, 8.8e-05]"
bitonic_parallel,in_2.in,2,2048,12,5,0.000100,0.000021,"[0.000134, 0.000108, 8.8e-05, 8.6e-05, 8.6e-05]"
bitonic_parallel,in_2.in,2,4096,12,5,0.000090,0.000003,"[8.6e-05, 8.9e-05, 9.2e-05, 9.2e-05, 9.1e-05]"
bitonic_parallel,in_4.in,4,1024,1,5,0.000005,0.000001,"[5e-06, 5e-06, 6e-06, 5e-06, 4e-06]"
bitonic_parallel,in_4.in,4,2048,1,5,0.000005,0.000001,"[4e-06, 5e-06, 5e-06, 5e-06, 4e-06]"
bitonic_parallel,in_4.in,4,4096,1,5,0.000005,0.000001,"[4e-06, 6e-06, 5e-06, 5e-06, 4e-06]"
bitonic_parallel,in_4.in,4,1024,3,5,0.000033,0.000002,"[3.6e-05, 3.2e-05, 3.3e-05, 3.4e-05, 3e-05]"
bitonic_parallel,in_4.in,4,2048,3,5,0.000033,0.000003,"[3e-05, 3e-05, 3.7e-05, 3.5e-05, 3.4e-05]"
bitonic_parallel,in_4.in,4,4096,3,5,0.000035,0.000005,"[3.1e-05, 3.2e-05, 3e-05, 4.1e-05, 3.9e-05]"
bitonic_parallel,in_4.in,4,1024,6,5,0.000054,0.000002,"[5.6e-05, 5.1e-05, 5.4e-05, 5.3e-05, 5.7e-05]"
bitonic_parallel,in_4.in,4,2048,6,5,0.000062,0.000021,"[5.2e-05, 9.9e-05, 5.3e-05, 5.3e-05, 5.4e-05]"
bitonic_parallel,in_4.in,4,4096,6,5,0.000082,0.000041,"[5.3e-05, 5.7e-05, 0.00015, 9.2e-05, 5.8e-05]"
bitonic_parallel,in_4.in,4,1024,12,5,0.000113,0.000017,"[9.7e-05, 0.000102, 0.000108, 0.00014, 0.000117]"
bitonic_parallel,in_4.in,4,2048,12,5,0.000118,0.000010,"[0.000125, 0.000101, 0.000123, 0.000116, 0.000124]"
bitonic_parallel,in_4.in,4,4096,12,5,0.000155,0.000064,"[0.000111, 0.000125, 0.000178, 0.000257, 0.000104]"
bitonic_parallel,in_8.in,8,1024,1,5,0.000007,0.000001,"[8e-06, 8e-06, 6e-06, 7e-06, 7e-06]"
bitonic_parallel,in_8.in,8,2048,1,5,0.000007,0.000001,"[6e-06, 7e-06, 9e-06, 8e-06, 7e-06]"
bitonic_parallel,in_8.in,8,4096,1,5,0.000007,0.000001,"[7e-06, 9e-06, 6e-06, 7e-06, 6e-06]"
bitonic_parallel,in_8.in,8,1024,3,5,0.000037,0.000001,"[3.7e-05, 3.5e-05, 3.9e-05, 3.7e-05, 3.6e-05]"
bitonic_parallel,in_8.in,8,2048,3,5,0.000038,0.000005,"[3.6e-05, 4.6e-05, 3.9e-05, 3.3e-05, 3.5e-05]"
bitonic_parallel,in_8.in,8,4096,3,5,0.000037,0.000004,"[3.9e-05, 4.3e-05, 3.4e-05, 3.5e-05, 3.4e-05]"
bitonic_parallel,in_8.in,8,1024,6,5,0.000058,0.000006,"[6.8e-05, 5.5e-05, 6e-05, 5.4e-05, 5.4e-05]"
bitonic_parallel,in_8.in,8,2048,6,5,0.000054,0.000002,"[5.3e-05, 5.2e-05, 5.3e-05, 5.6e-05, 5.6e-05]"
bitonic_parallel,in_8.in,8,4096,6,5,0.000059,0.000005,"[6.1e-05, 5.1e-05, 6.5e-05, 5.9e-05, 6.1e-05]"
bitonic_parallel,in_8.in,8,1024,12,5,0.000110,0.000009,"[0.000121, 0.000107, 0.000116, 9.7e-05, 0.000107]"
bitonic_parallel,in_8.in,8,2048,12,5,0.000112,0.000007,"[0.000122, 0.00011, 0.000116, 0.000105, 0.000108]"
bitonic_parallel,in_8.in,8,4096,12,5,0.000116,0.000005,"[0.000112, 0.000115, 0.000113, 0.000124, 0.000118]"
bitonic_parallel,in_16.in,16,1024,1,5,0.000011,0.000002,"[1.4e-05, 1e-05, 1.2e-05, 1.2e-05, 9e-06]"
bitonic_parallel,in_16.in,16,2048,1,5,0.000011,0.000002,"[9e-06, 1.3e-05, 1.3e-05, 1e-05, 9e-06]"
bitonic_parallel,in_16.in,16,4096,1,5,0.000011,0.000002,"[9e-06, 1.4e-05, 1.1e-05, 1e-05, 1.1e-05]"
bitonic_parallel,in_16.in,16,1024,3,5,0.000060,0.000011,"[4.2e-05, 6.2e-05, 6.9e-05, 6.2e-05, 6.7e-05]"
bitonic_parallel,in_16.in,16,2048,3,5,0.000064,0.000004,"[7e-05, 6.5e-05, 6.5e-05, 6.2e-05, 5.8e-05]"
bitonic_parallel,in_16.in,16,4096,3,5,0.000062,0.000005,"[6.5e-05, 6.3e-05, 6.3e-05, 6.5e-05, 5.2e-05]"
bitonic_parallel,in_16.in,16,1024,6,5,0.000101,0.000010,"[0.000103, 9e-05, 0.0001, 0.000116, 9.4e-05]"
bitonic_parallel,in_16.in,16,2048,6,5,0.000101,0.000014,"[0.000111, 9.9e-05, 7.9e-05, 0.0001, 0.000116]"
bitonic_parallel,in_16.in,16,4096,6,5,0.000106,0.000015,"[0.000107, 0.000125, 8.8e-05, 9.5e-05, 0.000114]"
bitonic_parallel,in_16.in,16,1024,12,5,0.000167,0.000041,"[0.000232, 0.000158, 0.000143, 0.000126, 0.000178]"
bitonic_parallel,in_16.in,16,2048,12,5,0.000143,0.000006,"[0.000139, 0.000153, 0.000144, 0.000137, 0.00014]"
bitonic_parallel,in_16.in,16,4096,12,5,0.000166,0.000028,"[0.000183, 0.000167, 0.000202, 0.000147, 0.00013]"
bitonic_parallel,in_32.in,32,1024,1,5,0.000013,0.000001,"[1.4e-05, 1.4e-05, 1.2e-05, 1.2e-05, 1.3e-05]"
bitonic_parallel,in_32.in,32,2048,1,5,0.000013,0.000001,"[1.3e-05, 1.3e-05, 1.3e-05, 1.1e-05, 1.3e-05]"
bitonic_parallel,in_32.in,32,4096,1,5,0.000013,0.000001,"[1.3e-05, 1.3e-05, 1.5e-05, 1.3e-05, 1.3e-05]"
bitonic_parallel,in_32.in,32,1024,3,5,0.000047,0.000004,"[4.2e-05, 5.4e-05, 4.6e-05, 4.7e-05, 4.7e-05]"
bitonic_parallel,in_32.in,32,2048,3,5,0.000042,0.000005,"[4.7e-05, 4.4e-05, 4.3e-05, 3.9e-05, 3.5e-05]"
bitonic_parallel,in_32.in,32,4096,3,5,0.000043,0.000004,"[3.8e-05, 4.8e-05, 4.3e-05, 4e-05, 4.5e-05]"
bitonic_parallel,in_32.in,32,1024,6,5,0.000059,0.000008,"[5.5e-05, 5.5e-05, 7.3e-05, 5.5e-05, 5.6e-05]"
bitonic_parallel,in_32.in,32,2048,6,5,0.000074,0.000028,"[0.000119, 8.2e-05, 5.8e-05, 5.7e-05, 5.2e-05]"
bitonic_parallel,in_32.in,32,4096,6,5,0.000059,0.000003,"[5.6e-05, 5.6e-05, 5.9e-05, 6.4e-05, 5.8e-05]"
bitonic_parallel,in_32.in,32,1024,12,5,0.000098,0.000008,"[9.5e-05, 9.5e-05, 0.000111, 8.9e-05, 9.9e-05]"
bitonic_parallel,in_32.in,32,2048,12,5,0.000101,0.000015,"[9.4e-05, 9.9e-05, 0.000127, 9.4e-05, 9e-05]"
bitonic_parallel,in_32.in,32,4096,12,5,0.000097,0.000009,"[9.9e-05, 8.8e-05, 0.000105, 0.000106, 8.9e-05]"
bitonic_parallel,in_64.in,64,1024,1,5,0.000022,0.000001,"[2.2e-05, 2.2e-05, 2.3e-05, 2.2e-05, 2.1e-05]"
bitonic_parallel,in_64.in,64,2048,1,5,0.000023,0.000001,"[2.3e-05, 2.2e-05, 2.4e-05, 2.2e-05, 2.2e-05]"
bitonic_parallel,in_64.in,64,4096,1,5,0.000022,0.000001,"[2.2e-05, 2.3e-05, 2.1e-05, 2.1e-05, 2.2e-05]"
bitonic_parallel,in_64.in,64,1024,3,5,0.000057,0.000010,"[7.5e-05, 5.1e-05, 5.6e-05, 5.2e-05, 5.1e-05]"
bitonic_parallel,in_64.in,64,2048,3,5,0.000052,0.000006,"[6.1e-05, 5.2e-05, 5.2e-05, 5.4e-05, 4.3e-05]"
bitonic_parallel,in_64.in,64,4096,3,5,0.000054,0.000005,"[5.1e-05, 5e-05, 5.7e-05, 6.2e-05, 5e-05]"
bitonic_parallel,in_64.in,64,1024,6,5,0.000065,0.000005,"[6.8e-05, 6.8e-05, 6.5e-05, 6.8e-05, 5.7e-05]"
bitonic_parallel,in_64.in,64,2048,6,5,0.000066,0.000005,"[6e-05, 6.7e-05, 6.6e-05, 6.3e-05, 7.3e-05]"
bitonic_parallel,in_64.in,64,4096,6,5,0.000065,0.000004,"[5.9e-05, 6.8e-05, 6.5e-05, 6.4e-05, 6.8e-05]"
bitonic_parallel,in_64.in,64,1024,12,5,0.000106,0.000010,"[9.7e-05, 0.00011, 0.000102, 0.000101, 0.000122]"
bitonic_parallel,in_64.in,64,2048,12,5,0.000107,0.000006,"[0.000107, 0.000109, 0.000116, 0.000102, 0.000101]"
bitonic_parallel,in_64.in,64,4096,12,5,0.000108,0.000004,"[0.000108, 0.000105, 0.000104, 0.000113, 0.000111]"
bitonic_parallel,in_128.in,128,1024,1,5,0.000050,0.000002,"[5.3e-05, 4.9e-05, 4.7e-05, 5.1e-05, 4.8e-05]"
bitonic_parallel,in_128.in,128,2048,1,5,0.000049,0.000001,"[4.8e-05, 4.9e-05, 4.9e-05, 5.1e-05, 5e-05]"
bitonic_parallel,in_128.in,128,4096,1,5,0.000049,0.000004,"[5.4e-05, 4.8e-05, 4.5e-05, 5.1e-05, 4.6e-05]"
bitonic_parallel,in_128.in,128,1024,3,5,0.000082,0.000004,"[8.1e-05, 8.2e-05, 8.8e-05, 8e-05, 7.9e-05]"
bitonic_parallel,in_128.in,128,2048,3,5,0.000083,0.000004,"[8.7e-05, 8.2e-05, 8.8e-05, 8e-05, 7.8e-05]"
bitonic_parallel,in_128.in,128,4096,3,5,0.000074,0.000002,"[7.5e-05, 7.4e-05, 7.7e-05, 7.3e-05, 7.3e-05]"
bitonic_parallel,in_128.in,128,1024,6,5,0.000089,0.000003,"[8.8e-05, 8.4e-05, 9.3e-05, 8.9e-05, 9.1e-05]"
bitonic_parallel,in_128.in,128,2048,6,5,0.000097,0.000007,"[9.7e-05, 0.000108, 9.8e-05, 9.3e-05, 8.9e-05]"
bitonic_parallel,in_128.in,128,4096,6,5,0.000089,0.000004,"[9.4e-05, 8.5e-05, 8.6e-05, 9.4e-05, 8.7e-05]"
bitonic_parallel,in_128.in,128,1024,12,5,0.000127,0.000005,"[0.000128, 0.000123, 0.000122, 0.000135, 0.000129]"
bitonic_parallel,in_128.in,128,2048,12,5,0.000139,0.000024,"[0.000119, 0.000137, 0.000132, 0.000128, 0.000181]"
bitonic_parallel,in_128.in,128,4096,12,5,0.000127,0.000007,"[0.000123, 0.000127, 0.000123, 0.000122, 0.000139]"
bitonic_parallel,in_256.in,256,1024,1,5,0.000095,0.000002,"[9.3e-05, 9.2e-05, 9.6e-05, 9.7e-05, 9.6e-05]"
bitonic_parallel,in_256.in,256,2048,1,5,0.000098,0.000002,"[9.6e-05, 9.7e-05, 9.9e-05, 9.5e-05, 0.000101]"
bitonic_parallel,in_256.in,256,4096,1,5,0.000100,0.000004,"[0.000107, 0.000103, 9.7e-05, 9.8e-05, 9.7e-05]"
bitonic_parallel,in_256.in,256,1024,3,5,0.000133,0.000003,"[0.000138, 0.000135, 0.000131, 0.00013, 0.000132]"
bitonic_parallel,in_256.in,256,2048,3,5,0.000128,0.000004,"[0.000129, 0.000131, 0.000129, 0.00013, 0.000122]"
bitonic_parallel,in_256.in,256,4096,3,5,0.000132,0.000006,"[0.000129, 0.00013, 0.000134, 0.000125, 0.00014]"
bitonic_parallel,in_256.in,256,1024,6,5,0.000144,0.000004,"[0.000146, 0.000145, 0.000138, 0.000144, 0.000149]"
bitonic_parallel,in_256.in,256,2048,6,5,0.000146,0.000003,"[0.000147, 0.000148, 0.000145, 0.000142, 0.000149]"
bitonic_parallel,in_256.in,256,4096,6,5,0.000146,0.000005,"[0.00014, 0.00015, 0.00015, 0.00015, 0.000142]"
bitonic_parallel,in_256.in,256,1024,12,5,0.000183,0.000005,"[0.000179, 0.000186, 0.00019, 0.00018, 0.00018]"
bitonic_parallel,in_256.in,256,2048,12,5,0.000182,0.000005,"[0.00019, 0.00018, 0.000179, 0.000178, 0.000182]"
bitonic_parallel,in_256.in,256,4096,12,5,0.000185,0.000006,"[0.000188, 0.00018, 0.000183, 0.000195, 0.00018]"
bitonic_parallel,in_512.in,512,1024,1,5,0.000223,0.000010,"[0.00021, 0.000222, 0.000237, 0.000222, 0.000222]"
bitonic_parallel,in_512.in,512,2048,1,5,0.000217,0.000009,"[0.000211, 0.000225, 0.000222, 0.000204, 0.000221]"
bitonic_parallel,in_512.in,512,4096,1,5,0.000216,0.000008,"[0.000209, 0.000207, 0.000225, 0.000223, 0.000217]"
bitonic_parallel,in_512.in,512,1024,3,5,0.000269,0.000019,"[0.00026, 0.000258, 0.000267, 0.000257, 0.000303]"
bitonic_parallel,in_512.in,512,2048,3,5,0.000257,0.000004,"[0.00026, 0.000251, 0.00026, 0.00026, 0.000253]"
bitonic_parallel,in_512.in,512,4096,3,5,0.000260,0.000006,"[0.000265, 0.000256, 0.000262, 0.000264, 0.000252]"
bitonic_parallel,in_512.in,512,1024,6,5,0.000271,0.000005,"[0.000277, 0.000275, 0.00027, 0.000267, 0.000267]"
bitonic_parallel,in_512.in,512,2048,6,5,0.000275,0.000007,"[0.000284, 0.000272, 0.000282, 0.000273, 0.000266]"
bitonic_parallel,in_512.in,512,4096,6,5,0.000278,0.000009,"[0.000291, 0.000276, 0.000268, 0.000283, 0.000272]"
bitonic_parallel,in_512.in,512,1024,12,5,0.000318,0.000017,"[0.000312, 0.000316, 0.000306, 0.00031, 0.000348]"
bitonic_parallel,in_512.in,512,2048,12,5,0.000316,0.000010,"[0.000314, 0.000305, 0.000316, 0.000331, 0.000312]"
bitonic_parallel,in_512.in,512,4096,12,5,0.000322,0.000032,"[0.000308, 0.000377, 0.0003, 0.000305, 0.000319]"
bitonic_parallel,in_1024.in,1024,1024,1,5,0.000503,0.000026,"[0.000507, 0.000529, 0.000501, 0.000517, 0.00046]"
bitonic_parallel,in_1024.in,1024,2048,1,5,0.000486,0.000027,"[0.000467, 0.000509, 0.000466, 0.000522, 0.000468]"
bitonic_parallel,in_1024.in,1024,4096,1,5,0.000500,0.000010,"[0.0005, 0.000513, 0.000488, 0.000494, 0.000506]"
bitonic_parallel,in_1024.in,1024,1024,3,5,0.000544,0.000018,"[0.000563, 0.000554, 0.00052, 0.000529, 0.000554]"
bitonic_parallel,in_1024.in,1024,2048,3,5,0.000532,0.000014,"[0.00054, 0.000521, 0.000529, 0.00052, 0.000552]"
bitonic_parallel,in_1024.in,1024,4096,3,5,0.000526,0.000019,"[0.000507, 0.000541, 0.000551, 0.000519, 0.000511]"
bitonic_parallel,in_1024.in,1024,1024,6,5,0.000564,0.000034,"[0.000553, 0.000622, 0.000555, 0.000531, 0.000557]"
bitonic_parallel,in_1024.in,1024,2048,6,5,0.000546,0.000014,"[0.000562, 0.000534, 0.000532, 0.000559, 0.000544]"
bitonic_parallel,in_1024.in,1024,4096,6,5,0.000553,0.000015,"[0.000565, 0.000548, 0.00053, 0.000564, 0.000558]"
bitonic_parallel,in_1024.in,1024,1024,12,5,0.000599,0.000013,"[0.000591, 0.000606, 0.000581, 0.00061, 0.000609]"
bitonic_parallel,in_1024.in,1024,2048,12,5,0.000602,0.000011,"[0.000593, 0.000622, 0.000598, 0.000598, 0.000598]"
bitonic_parallel,in_1024.in,1024,4096,12,5,0.000609,0.000010,"[0.000598, 0.000624, 0.000613, 0.000601, 0.000611]"
bitonic_parallel,in_2048.in,2048,1024,1,5,0.001155,0.000020,"[0.001185, 0.001156, 0.001143, 0.001133, 0.001156]"
bitonic_parallel,in_2048.in,2048,2048,1,5,0.001140,0.000036,"[0.001159, 0.001079, 0.00115, 0.001141, 0.00117]"
bitonic_parallel,in_2048.in,2048,4096,1,5,0.001175,0.000077,"[0.001149, 0.001306, 0.001164, 0.001106, 0.001148]"
bitonic_parallel,in_2048.in,2048,1024,3,5,0.000641,0.000007,"[0.000648, 0.000641, 0.000637, 0.000648, 0.000632]"
bitonic_parallel,in_2048.in,2048,2048,3,5,0.001175,0.000045,"[0.001215, 0.001103, 0.001194, 0.001201, 0.001164]"
bitonic_parallel,in_2048.in,2048,4096,3,5,0.001195,0.000023,"[0.001187, 0.001192, 0.001163, 0.001213, 0.00122]"
bitonic_parallel,in_2048.in,2048,1024,6,5,0.000661,0.000007,"[0.000652, 0.00067, 0.000655, 0.000665, 0.000662]"
bitonic_parallel,in_2048.in,2048,2048,6,5,0.001184,0.000042,"[0.001227, 0.001153, 0.001211, 0.001128, 0.0012]"
bitonic_parallel,in_2048.in,2048,4096,6,5,0.001187,0.000033,"[0.00121, 0.001132, 0.001205, 0.001181, 0.001205]"
bitonic_parallel,in_2048.in,2048,1024,12,5,0.000693,0.000013,"[0.000708, 0.000674, 0.000698, 0.000699, 0.000685]"
bitonic_parallel,in_2048.in,2048,2048,12,5,0.001238,0.000034,"[0.001274, 0.001202, 0.001245, 0.001265, 0.001204]"
bitonic_parallel,in_2048.in,2048,4096,12,5,0.001242,0.000044,"[0.001262, 0.00127, 0.001165, 0.001245, 0.001267]"
bitonic_parallel,in_4096.in,4096,1024,1,5,0.002616,0.000044,"[0.002641, 0.002654, 0.002543, 0.002636, 0.002608]"
bitonic_parallel,in_4096.in,4096,2048,1,5,0.002635,0.000014,"[0.002649, 0.002623, 0.002642, 0.002617, 0.002646]"
bitonic_parallel,in_4096.in,4096,4096,1,5,0.002620,0.000038,"[0.002656, 0.002617, 0.002582, 0.002662, 0.002583]"
bitonic_parallel,in_4096.in,4096,1024,3,5,0.001328,0.000008,"[0.001326, 0.001322, 0.001337, 0.001335, 0.001319]"
bitonic_parallel,in_4096.in,4096,2048,3,5,0.001390,0.000012,"[0.001403, 0.0014, 0.001382, 0.001374, 0.00139]"
bitonic_parallel,in_4096.in,4096,4096,3,5,0.002695,0.000012,"[0.002687, 0.002714, 0.002702, 0.00269, 0.002684]"
bitonic_parallel,in_4096.in,4096,1024,6,5,0.000781,0.000004,"[0.000788, 0.000778, 0.000782, 0.000777, 0.000782]"
bitonic_parallel,in_4096.in,4096,2048,6,5,0.001404,0.000022,"[0.001429, 0.001428, 0.001395, 0.001388, 0.001382]"
bitonic_parallel,in_4096.in,4096,4096,6,5,0.002750,0.000147,"[0.003001, 0.002732, 0.002708, 0.00262, 0.002687]"
bitonic_parallel,in_4096.in,4096,1024,12,5,0.000834,0.000024,"[0.000803, 0.000846, 0.000863, 0.000815, 0.000842]"
bitonic_parallel,in_4096.in,4096,2048,12,5,0.001478,0.000074,"[0.001449, 0.001474, 0.001605, 0.001439, 0.001422]"
bitonic_parallel,in_4096.in,4096,4096,12,5,0.002750,0.000045,"[0.002806, 0.002752, 0.002765, 0.002747, 0.00268]"
bitonic_parallel,in_8192.in,8192,1024,1,5,0.006000,0.000078,"[0.006029, 0.005963, 0.006113, 0.005905, 0.00599]"
bitonic_parallel,in_8192.in,8192,2048,1,5,0.005940,0.000034,"[0.005992, 0.005925, 0.00591, 0.005958, 0.005917]"
bitonic_parallel,in_8192.in,8192,4096,1,5,0.005773,0.000132,"[0.005982, 0.005629, 0.005792, 0.005702, 0.005761]"
bitonic_parallel,in_8192.in,8192,1024,3,5,0.002621,0.000294,"[0.002911, 0.002368, 0.002795, 0.002246, 0.002786]"
bitonic_parallel,in_8192.in,8192,2048,3,5,0.003755,0.001212,"[0.005028, 0.005134, 0.002917, 0.002833, 0.002861]"
bitonic_parallel,in_8192.in,8192,4096,3,5,0.002982,0.000079,"[0.003073, 0.00289, 0.002919, 0.003045, 0.002985]"
bitonic_parallel,in_8192.in,8192,1024,6,5,0.001542,0.000056,"[0.001605, 0.001587, 0.001486, 0.001548, 0.001483]"
bitonic_parallel,in_8192.in,8192,2048,6,5,0.001634,0.000007,"[0.001643, 0.001626, 0.001627, 0.001639, 0.001635]"
bitonic_parallel,in_8192.in,8192,4096,6,5,0.003050,0.000050,"[0.003076, 0.003068, 0.002962, 0.003085, 0.003058]"
bitonic_parallel,in_8192.in,8192,1024,12,5,0.001328,0.000047,"[0.001401, 0.001279, 0.001345, 0.001302, 0.001314]"
bitonic_parallel,in_8192.in,8192,2048,12,5,0.001684,0.000024,"[0.001712, 0.001684, 0.001664, 0.001703, 0.001658]"
bitonic_parallel,in_8192.in,8192,4096,12,5,0.003121,0.000085,"[0.003128, 0.003242, 0.003076, 0.003145, 0.003014]"
bitonic_parallel,in_16384.in,16384,1024,1,5,0.012607,0.000236,"[0.013004, 0.012622, 0.012397, 0.012531, 0.012482]"
bitonic_parallel,in_16384.in,16384,2048,1,5,0.012761,0.000218,"[0.012824, 0.012426, 0.012683, 0.01299, 0.012883]"
bitonic_parallel,in_16384.in,16384,4096,1,5,0.012651,0.000298,"[0.013164, 0.012474, 0.012586, 0.01262, 0.012413]"
bitonic_parallel,in_16384.in,16384,1024,3,5,0.006104,0.000079,"[0.006094, 0.006101, 0.006018, 0.006233, 0.006073]"
bitonic_parallel,in_16384.in,16384,2048,3,5,0.005993,0.000495,"[0.005112, 0.00622, 0.006287, 0.006168, 0.006178]"
